clusterindex,Longitude,Latitude,SOG,COG
0,-43.1705,-22.90246667,3.1,250.3
0,-43.16251667,-22.80823333,9.4,290.5
0,-43.14923333,-22.85035,1.5,350.2
0,-43.1534,-22.89641667,10.4,254.5
0,-43.1653,-22.90011667,6.3,234.6
0,-43.14923333,-22.85031667,1.5,350.2
0,-43.1485,-22.87773333,5.2,311.7
0,-43.17061667,-22.90251667,2.9,253.4
0,-43.16296667,-22.8081,9.3,287.1
0,-43.15381667,-22.89651667,10.3,256.1
0,-43.14923333,-22.8503,1.1,348.6
0,-43.14926667,-22.85026667,0.8,347.0
0,-43.14925,-22.85025,0.8,347.0
0,-43.17076667,-22.90253333,2.6,255.3
0,-43.16341667,-22.80796667,9.4,287.4
0,-43.14925,-22.85023333,0.8,347.0
0,-43.15441667,-22.8967,10.4,253.0
0,-43.14926667,-22.85021667,0.6,346.3
0,-43.14886667,-22.87748333,5.1,303.6
0,-43.17086667,-22.90256667,2.1,253.7
0,-43.16391667,-22.80783333,9.3,282.6
0,-43.15485,-22.89685,10.5,248.3
0,-43.14908333,-22.87735,5.2,303.3
0,-43.17095,-22.90258333,1.3,256.6
0,-43.15528333,-22.89703333,10.3,244.6
0,-43.16433333,-22.80775,9.4,286.7
0,-43.16636667,-22.90075,6.5,242.5
0,-43.14933333,-22.8772,5.1,300.9
0,-43.17098333,-22.90258333,0.9,259.6
0,-43.16481667,-22.80758333,9.5,288.6
0,-43.13493333,-22.91321667,15.9,294.5
0,-43.1353,-22.91306667,15.9,294.7
0,-43.17103333,-22.90261667,0.9,261.2
0,-43.16523333,-22.80746667,9.4,289.5
0,-43.12585,-22.8939,7.1,274.5
0,-43.15633333,-22.89746667,10.5,247.4
0,-43.17108333,-22.90258333,1.1,260.5
0,-43.13625,-22.91265,16.2,297.5
0,-43.12625,-22.89388333,8.2,271.7
0,-43.13661667,-22.91246667,16.2,295.8
0,-43.15005,-22.87681667,5.1,301.1
0,-43.17113333,-22.90258333,1.0,257.7
0,-43.16613333,-22.80718333,9.4,288.2
0,-43.12666667,-22.89386667,8.6,271.3
0,-43.15725,-22.89786667,8.9,243.9
0,-43.13711667,-22.91221667,16.1,298.5
0,-43.1675,-22.90121667,5.5,245.2
0,-43.15021667,-22.87673333,5.2,301.6
0,-43.13755,-22.91198333,16.3,300.8
0,-43.17116667,-22.9026,1.0,257.0
0,-43.16663333,-22.80705,9.4,286.0
0,-43.15756667,-22.898,7.1,243.5
0,-43.1272,-22.89386667,9.0,268.5
0,-43.13796667,-22.91176667,16.7,299.5
0,-43.1384,-22.91151667,16.6,302.0
0,-43.17123333,-22.90261667,0.7,254.4
0,-43.15783333,-22.89811667,5.8,250.2
0,-43.16703333,-22.80693333,9.5,288.1
0,-43.12766667,-22.89386667,9.3,271.0
0,-43.16796667,-22.90141667,5.7,247.7
0,-43.13876667,-22.91131667,16.7,299.5
0,-43.16753333,-22.80678333,9.4,286.6
0,-43.13925,-22.91101667,16.5,304.5
0,-43.1396,-22.9108,16.8,303.9
0,-43.16795,-22.80666667,9.5,287.0
0,-43.12853333,-22.89385,9.6,271.4
0,-43.15845,-22.89828333,5.8,253.9
0,-43.16853333,-22.90161667,5.6,247.7
0,-43.1684,-22.80653333,9.5,286.7
0,-43.1405,-22.91023333,17.0,302.7
0,-43.12901667,-22.89383333,9.6,269.3
0,-43.15873333,-22.89836667,6.0,252.8
0,-43.14086667,-22.91001667,17.1,304.1
0,-43.1295,-22.89385,9.6,266.8
0,-43.15901667,-22.89846667,6.2,246.7
0,-43.14135,-22.90971667,16.5,302.6
0,-43.14176667,-22.90946667,16.9,302.6
0,-43.16936667,-22.80626667,9.5,286.1
0,-43.15928333,-22.89858333,6.3,244.2
0,-43.13008333,-22.89388333,9.6,269.2
0,-43.1422,-22.9092,17.0,304.1
0,-43.16976667,-22.80613333,9.5,288.0
0,-43.14261667,-22.90891667,17.2,306.2
0,-43.15955,-22.8987,7.0,241.0
0,-43.13056667,-22.89388333,9.7,270.0
0,-43.14295,-22.90868333,16.8,306.7
0,-43.17023333,-22.80601667,8.0,284.3
0,-43.14343333,-22.90835,16.9,304.7
0,-43.15995,-22.89888333,7.5,245.7
0,-43.14378333,-22.90813333,17.0,306.2
0,-43.17056667,-22.80593333,7.4,287.6
0,-43.1315,-22.89388333,9.6,269.9
0,-43.16031667,-22.89906667,8.4,246.8
0,-43.17008333,-22.90203333,4.9,263.9
0,-43.1709,-22.80581667,7.1,292.2
0,-43.14465,-22.9075,17.1,311.0
0,-43.13195,-22.89388333,9.6,270.4
0,-43.1607,-22.89923333,9.1,242.0
0,-43.17033333,-22.90205,4.1,265.2
0,-43.14498333,-22.90723333,17.1,313.8
0,-43.13243333,-22.89388333,9.7,269.7
0,-43.17126667,-22.80568333,6.9,291.1
0,-43.14541667,-22.90685,17.1,316.5
0,-43.17128333,-22.90141667,1.1,352.4
0,-43.17051667,-22.90206667,3.7,266.2
0,-43.14576667,-22.9065,17.1,316.5
0,-43.17158333,-22.80556667,6.6,291.8
0,-43.16153333,-22.8996,9.8,243.6
0,-43.13301667,-22.8939,9.5,266.8
0,-43.17131667,-22.90138333,1.0,337.9
0,-43.14611667,-22.90615,16.9,317.7
0,-43.1707,-22.90208333,3.1,266.9
0,-43.17185,-22.80546667,6.4,292.2
0,-43.14646667,-22.90581667,16.9,314.7
0,-43.16193333,-22.89978333,9.8,242.2
0,-43.1335,-22.89393333,9.5,264.9
0,-43.17081667,-22.9021,2.7,262.8
0,-43.14678333,-22.90551667,17.5,314.3
0,-43.17218333,-22.80533333,6.3,291.6
0,-43.13391667,-22.89395,9.5,268.0
0,-43.16241667,-22.9,9.7,246.5
0,-43.14725,-22.90511667,18.4,312.3
0,-43.1476,-22.90483333,17.7,311.2
0,-43.17245,-22.80523333,6.4,295.6
0,-43.1344,-22.89395,9.5,273.8
0,-43.16288333,-22.9002,9.0,243.4
0,-43.1604,-22.85658333,0.6,360.0
0,-43.17106667,-22.90213333,1.8,261.7
0,-43.14833333,-22.90423333,16.0,309.4
0,-43.13483333,-22.89391667,9.6,276.1
0,-43.16326667,-22.90036667,8.0,242.0
0,-43.17115,-22.90213333,1.8,262.1
0,-43.14873333,-22.90395,17.2,305.8
0,-43.1353,-22.89386667,9.6,278.0
0,-43.16361667,-22.90053333,7.4,245.4
0,-43.14921667,-22.90361667,16.7,307.4
0,-43.17121667,-22.90213333,0.7,264.3
0,-43.14961667,-22.90335,16.3,305.7
0,-43.17335,-22.80491667,6.2,288.6
0,-43.1639,-22.90065,7.2,245.6
0,-43.13583333,-22.8938,9.6,276.0
0,-43.15003333,-22.90306667,17.5,303.5
0,-43.17363333,-22.80483333,6.3,288.3
0,-43.15048333,-22.9028,17.6,304.1
0,-43.16418333,-22.90076667,6.2,244.3
0,-43.13636667,-22.89378333,9.6,271.8
0,-43.15083333,-22.90256667,16.9,305.2
0,-43.17396667,-22.80473333,6.2,285.2
0,-43.1368,-22.89376667,9.6,270.4
0,-43.16448333,-22.9009,5.8,245.8
0,-43.1513,-22.90226667,16.5,301.9
0,-43.17138333,-22.90221667,1.7,246.0
