MMSI,Time,SOG,Longitude,Latitude,COG
511,19900127_062000,2.1,-43.14618333,-22.87711667,15.5
511,19900127_062216,2.1,-43.14615,-22.87701667,21.9
511,19900127_062605,2.2,-43.1461,-22.87693333,35.6
511,19900128_200412,1.6,-43.14436667,-22.8763,155.6
511,19900202_051610,1.7,-43.14598333,-22.87881667,203.4
511,19900202_092343,1.7,-43.14656667,-22.87895,305.3
511,19900202_105226,1.7,-43.14661667,-22.8789,309.3
511,19900202_203315,1.9,-43.14681667,-22.87871667,322.3
511,19900202_221034,1.7,-43.14701667,-22.87823333,352.2
511,19900203_050158,1.6,-43.14703333,-22.87806667,356.2
511,19900203_085011,1.7,-43.14703333,-22.878,4.3
511,19900203_085259,1.5,-43.14701667,-22.87793333,20.9
511,19900203_085453,1.5,-43.14696667,-22.87786667,34.4
511,19900204_114942,1.5,-43.1466,-22.87738333,346.4
