clusterindex,Longitude,Latitude,SOG,COG
0,-43.15298333,-22.83963333,7.4,187.7
0,-43.15306667,-22.84,7.4,189.4
0,-43.1531,-22.84038333,7.4,186.5
0,-43.15313333,-22.84071667,7.5,187.3
0,-43.15318333,-22.84111667,7.4,190.5
0,-43.15323333,-22.84148333,7.5,188.5
0,-43.15328333,-22.84178333,7.5,188.4
0,-43.15335,-22.84208333,7.4,188.6
0,-43.15343333,-22.84245,7.5,187.5
0,-43.15348333,-22.84276667,7.6,188.5
0,-43.15355,-22.84315,7.5,189.1
0,-43.1536,-22.8435,7.5,189.4
0,-43.15365,-22.84378333,7.5,188.8
0,-43.1537,-22.84413333,7.6,188.0
0,-43.15376667,-22.84451667,7.6,189.2
0,-43.15381667,-22.84481667,7.6,189.5
0,-43.15388333,-22.84521667,7.6,189.7
0,-43.15396667,-22.84556667,7.6,188.7
0,-43.15401667,-22.84586667,7.6,189.5
0,-43.15406667,-22.84621667,7.7,189.0
0,-43.15413333,-22.84653333,7.6,190.6
0,-43.1542,-22.84691667,7.6,189.8
0,-43.15426667,-22.8473,7.6,187.5
0,-43.15435,-22.84768333,7.7,190.5
0,-43.1544,-22.848,7.7,189.9
0,-43.15446667,-22.8484,7.8,188.2
0,-43.15453333,-22.84871667,7.8,188.4
0,-43.15458333,-22.84908333,7.9,187.3
0,-43.15466667,-22.84943333,7.8,192.7
0,-43.15473333,-22.84981667,7.8,189.6
0,-43.1548,-22.85015,7.9,189.6
0,-43.15486667,-22.8505,7.8,190.6
0,-43.15493333,-22.85081667,7.8,190.1
0,-43.15503333,-22.85125,7.7,190.9
0,-43.15506667,-22.85155,7.7,187.2
0,-43.15508333,-22.85195,7.7,182.1
0,-43.15506667,-22.85223333,7.6,178.4
0,-43.15503333,-22.85261667,7.7,175.5
0,-43.15501667,-22.85295,7.7,176.7
0,-43.15498333,-22.85336667,7.7,178.9
0,-43.15496667,-22.85368333,7.7,177.6
0,-43.15496667,-22.85403333,7.7,178.9
0,-43.15495,-22.85436667,7.8,177.5
0,-43.15493333,-22.85475,7.8,178.1
0,-43.15493333,-22.85508333,7.8,179.1
0,-43.15493333,-22.85553333,7.8,177.4
0,-43.15493333,-22.85585,7.9,179.4
0,-43.15491667,-22.85621667,7.8,178.3
0,-43.15491667,-22.85655,7.8,179.2
0,-43.1549,-22.85726667,7.8,178.3
0,-43.15416667,-22.87451667,7.8,175.6
0,-43.15415,-22.87466667,7.8,176.3
0,-43.15415,-22.87478333,7.8,176.7
0,-43.1549,-22.85771667,7.8,179.4
0,-43.15415,-22.87485,7.8,177.6
0,-43.15413333,-22.875,7.8,177.9
0,-43.15413333,-22.87515,7.8,178.5
0,-43.15488333,-22.85841667,7.9,178.2
0,-43.15486667,-22.85875,7.9,177.2
0,-43.15485,-22.85915,7.9,176.4
0,-43.15483333,-22.85948333,7.9,177.9
