clusterindex,Longitude,Latitude,SOG,COG
0,-43.16225,-22.8932,2.0,209.4
0,-43.16228333,-22.89326667,1.6,200.6
0,-43.16233333,-22.89335,1.4,201.4
0,-43.16235,-22.89338333,1.0,201.5
0,-43.16928333,-22.90305,0.8,184.0
0,-43.16236667,-22.89345,1.6,200.2
0,-43.16928333,-22.9031,0.9,185.1
0,-43.16238333,-22.89353333,2.9,193.2
0,-43.1693,-22.90315,0.9,195.4
0,-43.16246667,-22.89375,5.3,193.7
0,-43.1625,-22.89395,5.2,185.0
0,-43.16176667,-22.89786667,11.0,184.9
0,-43.16188333,-22.89848333,11.5,190.2
0,-43.16195,-22.89888333,9.8,189.9
0,-43.16203333,-22.8993,6.9,191.0
0,-43.1621,-22.89958333,6.6,192.1
0,-43.16241667,-22.90018333,7.3,216.5
0,-43.16266667,-22.90046667,6.3,221.1
0,-43.16285,-22.90063333,6.0,228.2
0,-43.16308333,-22.90083333,6.5,231.1
0,-43.16333333,-22.90101667,7.0,233.6
0,-43.16363333,-22.9012,6.7,240.0
0,-43.16391667,-22.90135,6.6,245.1
0,-43.16428333,-22.9015,6.8,250.1
0,-43.16453333,-22.90158333,6.5,250.8
0,-43.16485,-22.90168333,5.9,251.6
0,-43.16511667,-22.90176667,6.1,250.2
0,-43.16543333,-22.90188333,7.2,248.3
0,-43.16576667,-22.90198333,6.5,247.3
0,-43.16611667,-22.90213333,6.1,248.6
0,-43.16633333,-22.9022,5.7,247.8
0,-43.16668333,-22.90231667,7.3,249.4
0,-43.16703333,-22.90243333,7.3,252.5
0,-43.16735,-22.90251667,6.6,254.2
0,-43.16765,-22.90258333,6.1,255.8
0,-43.168,-22.90266667,5.9,257.0
0,-43.16823333,-22.90271667,6.1,257.5
0,-43.16856667,-22.90278333,6.2,258.1
0,-43.16885,-22.90285,5.2,256.2
0,-43.16905,-22.90288333,4.6,258.6
0,-43.16928333,-22.90293333,4.7,258.8
0,-43.1695,-22.90296667,4.3,260.3
0,-43.16973333,-22.903,4.9,260.7
0,-43.16996667,-22.90303333,3.9,260.5
0,-43.17016667,-22.90306667,3.7,260.6
0,-43.17033333,-22.9031,3.6,262.8
0,-43.1705,-22.90311667,2.7,264.5
0,-43.17061667,-22.90311667,2.3,270.8
0,-43.17073333,-22.90311667,2.1,275.8
