MMSI,Time,SOG,Longitude,Latitude,COG
505,19900103_173951,0,-43.11703333,-22.8208,249.8
515,19900103_174012,7.7,-43.1545,-22.85,188.9
510,19900103_174032,0.1,-43.13226667,-22.82425,241
515,19900103_174117,7.7,-43.1545,-22.85,188.7
502,19900103_174125,0.1,-43.09396667,-22.825,84.3
518,19900103_174144,0.1,-43.16938333,-22.91845,292.7
515,19900103_183134,7.7,-43.15466667,-22.85016667,188.3
505,19900103_183157,0,-43.11703333,-22.82078333,252.9
504,19900103_183203,0,-43.12918333,-22.83493333,319.2
515,19900103_183703,7.7,-43.15466667,-22.85033333,188
510,19900103_183726,0.1,-43.13226667,-22.82425,242
503,19900103_184010,0,-43.09293333,-22.82458333,0
515,19900103_184237,7.7,-43.15466667,-22.8505,188.3
518,19900103_191032,0,-43.16938333,-22.91845,283.7
505,19900103_191119,0.1,-43.11703333,-22.82078333,259
515,19900103_191125,7.7,-43.15466667,-22.85066667,188.4
504,19900103_191232,0,-43.1292,-22.83496667,317.4
515,19900103_191239,7.7,-43.15466667,-22.85066667,188.4
510,19900103_191243,0.1,-43.13226667,-22.82425,237
503,19900103_191256,0,-43.09295,-22.82458333,0
515,19900103_191309,7.7,-43.15466667,-22.85083333,188
518,19900103_191332,0.1,-43.16938333,-22.91845,311
515,19900103_191338,7.7,-43.15466667,-22.851,188
504,19900103_191438,0,-43.1292,-22.83496667,316.3
505,19900103_191441,0,-43.11703333,-22.82078333,265
510,19900103_191445,0.1,-43.13228333,-22.82423333,236
515,19900103_191453,7.7,-43.15466667,-22.851,187.3
503,19900103_191522,0,-43.09295,-22.82456667,0
515,19900103_191532,7.7,-43.15466667,-22.85116667,186.8
518,19900103_191548,0,-43.16938333,-22.91845,289.7
502,19900103_191553,0,-43.09395,-22.825,83.4
515,19900103_191643,7.7,-43.15483333,-22.85133333,186.1
505,19900103_191709,0,-43.11703333,-22.82078333,268.8
504,19900103_191710,0,-43.12921667,-22.83496667,314.4
515,19900103_191745,7.7,-43.15483333,-22.85133333,185.3
510,19900103_191752,0.1,-43.13228333,-22.82423333,234
503,19900103_191834,0,-43.09295,-22.82456667,0
515,19900103_191846,7.7,-43.15483333,-22.8515,184.6
518,19900103_191856,0.1,-43.16936667,-22.91845,292.5
502,19900103_191903,0,-43.09395,-22.825,0
515,19900103_192019,7.6,-43.15483333,-22.85166667,183.3
505,19900103_192053,0.1,-43.11703333,-22.82078333,272.4
504,19900103_192145,0.1,-43.12921667,-22.83496667,327.8
510,19900103_192239,0.1,-43.13228333,-22.82423333,234
515,19900103_192252,7.6,-43.15483333,-22.85183333,181.9
518,19900103_201146,0,-43.16936667,-22.91846667,273.7
501,19900103_201259,0,-43.14468333,-22.83405,323
515,19900103_201434,7.6,-43.15483333,-22.852,179.6
504,19900103_201456,0,-43.12921667,-22.83498333,315.9
505,19900103_201526,0,-43.11703333,-22.8208,275.3
516,19900103_201534,0.1,-43.12965,-22.83006667,134.9
510,19900103_201627,0.1,-43.1323,-22.82423333,234
503,19900103_201716,0,-43.09293333,-22.82456667,0
